Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poradie na hlasovacom lístku,Meno,Priezvisko,Počet platných hlasov,Podiel platných hlasov v %,Poznámka
8,Košický kraj,803,Michalovce,807,Michalovce,543870,Veľké Raškovce,8,Igor,Matovič,1,1.21,
8,Košický kraj,803,Michalovce,807,Michalovce,543870,Veľké Raškovce,9,Milan,Náhlik,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,543870,Veľké Raškovce,10,Peter,Pellegrini,29,35.36,P
8,Košický kraj,803,Michalovce,807,Michalovce,543870,Veľké Raškovce,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,543888,Veľké Slemence,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,543888,Veľké Slemence,2,Patrik,Dubovský,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,543888,Veľké Slemence,3,Krisztián,Forró,68,62.38,
8,Košický kraj,803,Michalovce,807,Michalovce,543888,Veľké Slemence,4,Štefan,Harabin,5,4.58,
8,Košický kraj,803,Michalovce,807,Michalovce,543888,Veľké Slemence,5,Ivan,Korčok,3,2.75,P
8,Košický kraj,803,Michalovce,807,Michalovce,543888,Veľké Slemence,6,Marian,Kotleba,2,1.83,
8,Košický kraj,803,Michalovce,807,Michalovce,543888,Veľké Slemence,7,Ján,Kubiš,1,0.91,
8,Košický kraj,803,Michalovce,807,Michalovce,543888,Veľké Slemence,8,Igor,Matovič,3,2.75,
8,Košický kraj,803,Michalovce,807,Michalovce,543888,Veľké Slemence,9,Milan,Náhlik,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,543888,Veľké Slemence,10,Peter,Pellegrini,27,24.77,P
8,Košický kraj,803,Michalovce,807,Michalovce,543888,Veľké Slemence,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523259,Vinné,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523259,Vinné,2,Patrik,Dubovský,7,0.77,
8,Košický kraj,803,Michalovce,807,Michalovce,523259,Vinné,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523259,Vinné,4,Štefan,Harabin,113,12.52,
8,Košický kraj,803,Michalovce,807,Michalovce,523259,Vinné,5,Ivan,Korčok,367,40.68,P
8,Košický kraj,803,Michalovce,807,Michalovce,523259,Vinné,6,Marian,Kotleba,3,0.33,
8,Košický kraj,803,Michalovce,807,Michalovce,523259,Vinné,7,Ján,Kubiš,22,2.43,
8,Košický kraj,803,Michalovce,807,Michalovce,523259,Vinné,8,Igor,Matovič,14,1.55,
8,Košický kraj,803,Michalovce,807,Michalovce,523259,Vinné,9,Milan,Náhlik,2,0.22,
8,Košický kraj,803,Michalovce,807,Michalovce,523259,Vinné,10,Peter,Pellegrini,374,41.46,P
8,Košický kraj,803,Michalovce,807,Michalovce,523259,Vinné,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,543942,Vojany,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,543942,Vojany,2,Patrik,Dubovský,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,543942,Vojany,3,Krisztián,Forró,42,30.43,
8,Košický kraj,803,Michalovce,807,Michalovce,543942,Vojany,4,Štefan,Harabin,9,6.52,
8,Košický kraj,803,Michalovce,807,Michalovce,543942,Vojany,5,Ivan,Korčok,19,13.76,P
8,Košický kraj,803,Michalovce,807,Michalovce,543942,Vojany,6,Marian,Kotleba,2,1.44,
8,Košický kraj,803,Michalovce,807,Michalovce,543942,Vojany,7,Ján,Kubiš,4,2.89,
8,Košický kraj,803,Michalovce,807,Michalovce,543942,Vojany,8,Igor,Matovič,9,6.52,
8,Košický kraj,803,Michalovce,807,Michalovce,543942,Vojany,9,Milan,Náhlik,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,543942,Vojany,10,Peter,Pellegrini,53,38.4,P
8,Košický kraj,803,Michalovce,807,Michalovce,543942,Vojany,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523275,Voľa,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523275,Voľa,2,Patrik,Dubovský,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523275,Voľa,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523275,Voľa,4,Štefan,Harabin,27,22.88,
8,Košický kraj,803,Michalovce,807,Michalovce,523275,Voľa,5,Ivan,Korčok,13,11.01,P
8,Košický kraj,803,Michalovce,807,Michalovce,523275,Voľa,6,Marian,Kotleba,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523275,Voľa,7,Ján,Kubiš,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523275,Voľa,8,Igor,Matovič,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523275,Voľa,9,Milan,Náhlik,1,0.84,
8,Košický kraj,803,Michalovce,807,Michalovce,523275,Voľa,10,Peter,Pellegrini,77,65.25,P
8,Košický kraj,803,Michalovce,807,Michalovce,523275,Voľa,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523283,Vrbnica,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523283,Vrbnica,2,Patrik,Dubovský,1,0.57,
8,Košický kraj,803,Michalovce,807,Michalovce,523283,Vrbnica,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523283,Vrbnica,4,Štefan,Harabin,23,13.14,
8,Košický kraj,803,Michalovce,807,Michalovce,523283,Vrbnica,5,Ivan,Korčok,15,8.57,P
8,Košický kraj,803,Michalovce,807,Michalovce,523283,Vrbnica,6,Marian,Kotleba,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523283,Vrbnica,7,Ján,Kubiš,1,0.57,
8,Košický kraj,803,Michalovce,807,Michalovce,523283,Vrbnica,8,Igor,Matovič,52,29.71,
8,Košický kraj,803,Michalovce,807,Michalovce,523283,Vrbnica,9,Milan,Náhlik,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523283,Vrbnica,10,Peter,Pellegrini,82,46.85,P
8,Košický kraj,803,Michalovce,807,Michalovce,523283,Vrbnica,11,Róbert,Švec,1,0.57,X
8,Košický kraj,803,Michalovce,807,Michalovce,523291,Vysoká nad Uhom,1,Andrej,Danko,1,0.38,X
8,Košický kraj,803,Michalovce,807,Michalovce,523291,Vysoká nad Uhom,2,Patrik,Dubovský,4,1.55,
8,Košický kraj,803,Michalovce,807,Michalovce,523291,Vysoká nad Uhom,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523291,Vysoká nad Uhom,4,Štefan,Harabin,31,12.01,
8,Košický kraj,803,Michalovce,807,Michalovce,523291,Vysoká nad Uhom,5,Ivan,Korčok,51,19.76,P
8,Košický kraj,803,Michalovce,807,Michalovce,523291,Vysoká nad Uhom,6,Marian,Kotleba,1,0.38,
8,Košický kraj,803,Michalovce,807,Michalovce,523291,Vysoká nad Uhom,7,Ján,Kubiš,5,1.93,
8,Košický kraj,803,Michalovce,807,Michalovce,523291,Vysoká nad Uhom,8,Igor,Matovič,1,0.38,
8,Košický kraj,803,Michalovce,807,Michalovce,523291,Vysoká nad Uhom,9,Milan,Náhlik,1,0.38,
8,Košický kraj,803,Michalovce,807,Michalovce,523291,Vysoká nad Uhom,10,Peter,Pellegrini,163,63.17,P
8,Košický kraj,803,Michalovce,807,Michalovce,523291,Vysoká nad Uhom,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523241,Zalužice,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523241,Zalužice,2,Patrik,Dubovský,3,0.59,
8,Košický kraj,803,Michalovce,807,Michalovce,523241,Zalužice,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523241,Zalužice,4,Štefan,Harabin,64,12.77,
8,Košický kraj,803,Michalovce,807,Michalovce,523241,Zalužice,5,Ivan,Korčok,179,35.72,P
8,Košický kraj,803,Michalovce,807,Michalovce,523241,Zalužice,6,Marian,Kotleba,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523241,Zalužice,7,Ján,Kubiš,10,1.99,
8,Košický kraj,803,Michalovce,807,Michalovce,523241,Zalužice,8,Igor,Matovič,9,1.79,
8,Košický kraj,803,Michalovce,807,Michalovce,523241,Zalužice,9,Milan,Náhlik,1,0.19,
8,Košický kraj,803,Michalovce,807,Michalovce,523241,Zalužice,10,Peter,Pellegrini,235,46.9,P
8,Košický kraj,803,Michalovce,807,Michalovce,523241,Zalužice,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523348,Závadka,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523348,Závadka,2,Patrik,Dubovský,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523348,Závadka,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523348,Závadka,4,Štefan,Harabin,25,16.12,
8,Košický kraj,803,Michalovce,807,Michalovce,523348,Závadka,5,Ivan,Korčok,27,17.41,P
8,Košický kraj,803,Michalovce,807,Michalovce,523348,Závadka,6,Marian,Kotleba,3,1.93,
8,Košický kraj,803,Michalovce,807,Michalovce,523348,Závadka,7,Ján,Kubiš,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523348,Závadka,8,Igor,Matovič,1,0.64,
8,Košický kraj,803,Michalovce,807,Michalovce,523348,Závadka,9,Milan,Náhlik,1,0.64,
8,Košický kraj,803,Michalovce,807,Michalovce,523348,Závadka,10,Peter,Pellegrini,98,63.22,P
8,Košický kraj,803,Michalovce,807,Michalovce,523348,Závadka,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523356,Zbudza,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523356,Zbudza,2,Patrik,Dubovský,2,0.97,
8,Košický kraj,803,Michalovce,807,Michalovce,523356,Zbudza,3,Krisztián,Forró,1,0.48,
8,Košický kraj,803,Michalovce,807,Michalovce,523356,Zbudza,4,Štefan,Harabin,33,16.01,
8,Košický kraj,803,Michalovce,807,Michalovce,523356,Zbudza,5,Ivan,Korčok,56,27.18,P
8,Košický kraj,803,Michalovce,807,Michalovce,523356,Zbudza,6,Marian,Kotleba,3,1.45,
8,Košický kraj,803,Michalovce,807,Michalovce,523356,Zbudza,7,Ján,Kubiš,2,0.97,
8,Košický kraj,803,Michalovce,807,Michalovce,523356,Zbudza,8,Igor,Matovič,11,5.33,
8,Košický kraj,803,Michalovce,807,Michalovce,523356,Zbudza,9,Milan,Náhlik,2,0.97,
8,Košický kraj,803,Michalovce,807,Michalovce,523356,Zbudza,10,Peter,Pellegrini,96,46.6,P
8,Košický kraj,803,Michalovce,807,Michalovce,523356,Zbudza,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523364,Zemplínska Široká,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523364,Zemplínska Široká,2,Patrik,Dubovský,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523364,Zemplínska Široká,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523364,Zemplínska Široká,4,Štefan,Harabin,57,15.83,
8,Košický kraj,803,Michalovce,807,Michalovce,523364,Zemplínska Široká,5,Ivan,Korčok,87,24.16,P
8,Košický kraj,803,Michalovce,807,Michalovce,523364,Zemplínska Široká,6,Marian,Kotleba,2,0.55,
8,Košický kraj,803,Michalovce,807,Michalovce,523364,Zemplínska Široká,7,Ján,Kubiš,1,0.27,
8,Košický kraj,803,Michalovce,807,Michalovce,523364,Zemplínska Široká,8,Igor,Matovič,9,2.5,
8,Košický kraj,803,Michalovce,807,Michalovce,523364,Zemplínska Široká,9,Milan,Náhlik,2,0.55,
8,Košický kraj,803,Michalovce,807,Michalovce,523364,Zemplínska Široká,10,Peter,Pellegrini,202,56.11,P
8,Košický kraj,803,Michalovce,807,Michalovce,523364,Zemplínska Široká,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,522635,Zemplínske Kopčany,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,522635,Zemplínske Kopčany,2,Patrik,Dubovský,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,522635,Zemplínske Kopčany,3,Krisztián,Forró,4,6.06,
8,Košický kraj,803,Michalovce,807,Michalovce,522635,Zemplínske Kopčany,4,Štefan,Harabin,9,13.63,
8,Košický kraj,803,Michalovce,807,Michalovce,522635,Zemplínske Kopčany,5,Ivan,Korčok,3,4.54,P
8,Košický kraj,803,Michalovce,807,Michalovce,522635,Zemplínske Kopčany,6,Marian,Kotleba,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,522635,Zemplínske Kopčany,7,Ján,Kubiš,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,522635,Zemplínske Kopčany,8,Igor,Matovič,16,24.24,
8,Košický kraj,803,Michalovce,807,Michalovce,522635,Zemplínske Kopčany,9,Milan,Náhlik,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,522635,Zemplínske Kopčany,10,Peter,Pellegrini,34,51.51,P
8,Košický kraj,803,Michalovce,807,Michalovce,522635,Zemplínske Kopčany,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523372,Žbince,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,807,Michalovce,523372,Žbince,2,Patrik,Dubovský,2,0.87,
8,Košický kraj,803,Michalovce,807,Michalovce,523372,Žbince,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523372,Žbince,4,Štefan,Harabin,34,14.84,
8,Košický kraj,803,Michalovce,807,Michalovce,523372,Žbince,5,Ivan,Korčok,25,10.91,P
8,Košický kraj,803,Michalovce,807,Michalovce,523372,Žbince,6,Marian,Kotleba,2,0.87,
8,Košický kraj,803,Michalovce,807,Michalovce,523372,Žbince,7,Ján,Kubiš,5,2.18,
8,Košický kraj,803,Michalovce,807,Michalovce,523372,Žbince,8,Igor,Matovič,7,3.05,
8,Košický kraj,803,Michalovce,807,Michalovce,523372,Žbince,9,Milan,Náhlik,0,0,
8,Košický kraj,803,Michalovce,807,Michalovce,523372,Žbince,10,Peter,Pellegrini,154,67.24,P
8,Košický kraj,803,Michalovce,807,Michalovce,523372,Žbince,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522309,Baškovce,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522309,Baškovce,2,Patrik,Dubovský,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522309,Baškovce,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522309,Baškovce,4,Štefan,Harabin,16,14.15,
8,Košický kraj,803,Michalovce,809,Sobrance,522309,Baškovce,5,Ivan,Korčok,33,29.2,P
8,Košický kraj,803,Michalovce,809,Sobrance,522309,Baškovce,6,Marian,Kotleba,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522309,Baškovce,7,Ján,Kubiš,6,5.3,
8,Košický kraj,803,Michalovce,809,Sobrance,522309,Baškovce,8,Igor,Matovič,2,1.76,
8,Košický kraj,803,Michalovce,809,Sobrance,522309,Baškovce,9,Milan,Náhlik,1,0.88,
8,Košický kraj,803,Michalovce,809,Sobrance,522309,Baškovce,10,Peter,Pellegrini,55,48.67,P
8,Košický kraj,803,Michalovce,809,Sobrance,522309,Baškovce,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522317,Beňatina,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522317,Beňatina,2,Patrik,Dubovský,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522317,Beňatina,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522317,Beňatina,4,Štefan,Harabin,11,13.09,
8,Košický kraj,803,Michalovce,809,Sobrance,522317,Beňatina,5,Ivan,Korčok,6,7.14,P
8,Košický kraj,803,Michalovce,809,Sobrance,522317,Beňatina,6,Marian,Kotleba,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522317,Beňatina,7,Ján,Kubiš,1,1.19,
8,Košický kraj,803,Michalovce,809,Sobrance,522317,Beňatina,8,Igor,Matovič,1,1.19,
8,Košický kraj,803,Michalovce,809,Sobrance,522317,Beňatina,9,Milan,Náhlik,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522317,Beňatina,10,Peter,Pellegrini,65,77.38,P
8,Košický kraj,803,Michalovce,809,Sobrance,522317,Beňatina,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522325,Bežovce,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522325,Bežovce,2,Patrik,Dubovský,4,1.37,
8,Košický kraj,803,Michalovce,809,Sobrance,522325,Bežovce,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522325,Bežovce,4,Štefan,Harabin,47,16.15,
8,Košický kraj,803,Michalovce,809,Sobrance,522325,Bežovce,5,Ivan,Korčok,50,17.18,P
8,Košický kraj,803,Michalovce,809,Sobrance,522325,Bežovce,6,Marian,Kotleba,3,1.03,
8,Košický kraj,803,Michalovce,809,Sobrance,522325,Bežovce,7,Ján,Kubiš,2,0.68,
8,Košický kraj,803,Michalovce,809,Sobrance,522325,Bežovce,8,Igor,Matovič,12,4.12,
8,Košický kraj,803,Michalovce,809,Sobrance,522325,Bežovce,9,Milan,Náhlik,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522325,Bežovce,10,Peter,Pellegrini,173,59.45,P
8,Košický kraj,803,Michalovce,809,Sobrance,522325,Bežovce,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,2,Patrik,Dubovský,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,4,Štefan,Harabin,10,10.63,
8,Košický kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,5,Ivan,Korčok,13,13.82,P
8,Košický kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,6,Marian,Kotleba,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,7,Ján,Kubiš,2,2.12,
8,Košický kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,8,Igor,Matovič,1,1.06,
8,Košický kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,9,Milan,Náhlik,1,1.06,
8,Košický kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,10,Peter,Pellegrini,67,71.27,P
8,Košický kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,2,Patrik,Dubovský,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,3,Krisztián,Forró,13,8.33,
8,Košický kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,4,Štefan,Harabin,5,3.2,
8,Košický kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,5,Ivan,Korčok,13,8.33,P
8,Košický kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,6,Marian,Kotleba,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,7,Ján,Kubiš,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,8,Igor,Matovič,11,7.05,
8,Košický kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,9,Milan,Náhlik,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,10,Peter,Pellegrini,114,73.07,P
8,Košický kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,2,Patrik,Dubovský,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,4,Štefan,Harabin,20,21.05,
8,Košický kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,5,Ivan,Korčok,22,23.15,P
8,Košický kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,6,Marian,Kotleba,2,2.1,
8,Košický kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,7,Ján,Kubiš,2,2.1,
8,Košický kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,8,Igor,Matovič,3,3.15,
8,Košický kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,9,Milan,Náhlik,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,10,Peter,Pellegrini,46,48.42,P
8,Košický kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,2,Patrik,Dubovský,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,4,Štefan,Harabin,14,15.21,
8,Košický kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,5,Ivan,Korčok,25,27.17,P
8,Košický kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,6,Marian,Kotleba,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,7,Ján,Kubiš,1,1.08,
8,Košický kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,8,Igor,Matovič,2,2.17,
8,Košický kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,9,Milan,Náhlik,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,10,Peter,Pellegrini,50,54.34,P
8,Košický kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,2,Patrik,Dubovský,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,4,Štefan,Harabin,13,13.13,
8,Košický kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,5,Ivan,Korčok,24,24.24,P
8,Košický kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,6,Marian,Kotleba,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,7,Ján,Kubiš,3,3.03,
8,Košický kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,8,Igor,Matovič,1,1.01,
8,Košický kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,9,Milan,Náhlik,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,10,Peter,Pellegrini,57,57.57,P
8,Košický kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,11,Róbert,Švec,1,1.01,X
8,Košický kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,2,Patrik,Dubovský,5,2.89,
8,Košický kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,4,Štefan,Harabin,18,10.4,
8,Košický kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,5,Ivan,Korčok,19,10.98,P
8,Košický kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,6,Marian,Kotleba,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,7,Ján,Kubiš,1,0.57,
8,Košický kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,8,Igor,Matovič,2,1.15,
8,Košický kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,9,Milan,Náhlik,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,10,Peter,Pellegrini,128,73.98,P
8,Košický kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,11,Róbert,Švec,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522473,Horňa,1,Andrej,Danko,0,0,X
8,Košický kraj,803,Michalovce,809,Sobrance,522473,Horňa,2,Patrik,Dubovský,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522473,Horňa,3,Krisztián,Forró,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522473,Horňa,4,Štefan,Harabin,15,9.8,
8,Košický kraj,803,Michalovce,809,Sobrance,522473,Horňa,5,Ivan,Korčok,50,32.67,P
8,Košický kraj,803,Michalovce,809,Sobrance,522473,Horňa,6,Marian,Kotleba,0,0,
8,Košický kraj,803,Michalovce,809,Sobrance,522473,Horňa,7,Ján,Kubiš,6,3.92,
