"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Poradie na hlasovacom lístku","Meno","Priezvisko","Počet platných hlasov","Podiel platných hlasov v %"
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524948,"Olejníkov",2,"Peter","Pellegrini",99,69.23
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524956,"Oľšov",1,"Ivan","Korčok",34,16.42
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524956,"Oľšov",2,"Peter","Pellegrini",173,83.57
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524981,"Ostrovany",1,"Ivan","Korčok",220,52.25
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524981,"Ostrovany",2,"Peter","Pellegrini",201,47.74
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525006,"Pečovská Nová Ves",1,"Ivan","Korčok",393,37.82
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525006,"Pečovská Nová Ves",2,"Peter","Pellegrini",646,62.17
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525049,"Poloma",1,"Ivan","Korčok",237,55.24
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525049,"Poloma",2,"Peter","Pellegrini",192,44.75
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525081,"Ratvaj",1,"Ivan","Korčok",39,44.31
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525081,"Ratvaj",2,"Peter","Pellegrini",49,55.68
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525090,"Ražňany",1,"Ivan","Korčok",330,50.00
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525090,"Ražňany",2,"Peter","Pellegrini",330,50.00
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525103,"Renčišov",1,"Ivan","Korčok",36,42.35
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525103,"Renčišov",2,"Peter","Pellegrini",49,57.64
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525120,"Rožkovany",1,"Ivan","Korčok",186,30.44
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525120,"Rožkovany",2,"Peter","Pellegrini",425,69.55
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525146,"Sabinov",1,"Ivan","Korčok",2339,44.47
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525146,"Sabinov",2,"Peter","Pellegrini",2920,55.52
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525219,"Šarišské Dravce",1,"Ivan","Korčok",261,41.03
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525219,"Šarišské Dravce",2,"Peter","Pellegrini",375,58.96
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525235,"Šarišské Michaľany",1,"Ivan","Korčok",654,49.24
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525235,"Šarišské Michaľany",2,"Peter","Pellegrini",674,50.75
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525243,"Šarišské Sokolovce",1,"Ivan","Korčok",103,40.55
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525243,"Šarišské Sokolovce",2,"Peter","Pellegrini",151,59.44
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525308,"Tichý Potok",1,"Ivan","Korčok",42,29.57
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525308,"Tichý Potok",2,"Peter","Pellegrini",100,70.42
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525316,"Torysa",1,"Ivan","Korčok",245,36.78
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525316,"Torysa",2,"Peter","Pellegrini",421,63.21
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525359,"Uzovce",1,"Ivan","Korčok",112,39.85
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525359,"Uzovce",2,"Peter","Pellegrini",169,60.14
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525367,"Uzovské Pekľany",1,"Ivan","Korčok",55,46.21
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525367,"Uzovské Pekľany",2,"Peter","Pellegrini",64,53.78
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525375,"Uzovský Šalgov",1,"Ivan","Korčok",157,47.86
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525375,"Uzovský Šalgov",2,"Peter","Pellegrini",171,52.13
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525421,"Vysoká",1,"Ivan","Korčok",32,37.64
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",525421,"Vysoká",2,"Peter","Pellegrini",53,62.35
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526673,"Čirč",1,"Ivan","Korčok",187,28.46
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526673,"Čirč",2,"Peter","Pellegrini",470,71.53
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526681,"Ďurková",1,"Ivan","Korčok",33,24.62
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526681,"Ďurková",2,"Peter","Pellegrini",101,75.37
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526690,"Forbasy",1,"Ivan","Korčok",131,56.46
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526690,"Forbasy",2,"Peter","Pellegrini",101,43.53
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526703,"Hajtovka",1,"Ivan","Korčok",10,21.73
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526703,"Hajtovka",2,"Peter","Pellegrini",36,78.26
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526711,"Haligovce",1,"Ivan","Korčok",52,18.24
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526711,"Haligovce",2,"Peter","Pellegrini",233,81.75
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526720,"Hniezdne",1,"Ivan","Korčok",226,38.83
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526720,"Hniezdne",2,"Peter","Pellegrini",356,61.16
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526738,"Hraničné",1,"Ivan","Korčok",33,35.86
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526738,"Hraničné",2,"Peter","Pellegrini",59,64.13
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526746,"Hromoš",1,"Ivan","Korčok",89,36.03
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526746,"Hromoš",2,"Peter","Pellegrini",158,63.96
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526754,"Chmeľnica",1,"Ivan","Korčok",251,53.29
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526754,"Chmeľnica",2,"Peter","Pellegrini",220,46.70
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526762,"Jakubany",1,"Ivan","Korčok",194,23.40
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526762,"Jakubany",2,"Peter","Pellegrini",635,76.59
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526771,"Jarabina",1,"Ivan","Korčok",86,22.93
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526771,"Jarabina",2,"Peter","Pellegrini",289,77.06
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526789,"Kamienka",1,"Ivan","Korčok",137,23.18
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526789,"Kamienka",2,"Peter","Pellegrini",454,76.81
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526797,"Kolačkov",1,"Ivan","Korčok",264,50.38
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526797,"Kolačkov",2,"Peter","Pellegrini",260,49.61
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526801,"Kremná",1,"Ivan","Korčok",28,47.45
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526801,"Kremná",2,"Peter","Pellegrini",31,52.54
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526819,"Kyjov",1,"Ivan","Korčok",48,15.73
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526819,"Kyjov",2,"Peter","Pellegrini",257,84.26
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526827,"Lacková",1,"Ivan","Korčok",31,34.83
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526827,"Lacková",2,"Peter","Pellegrini",58,65.16
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526835,"Legnava",1,"Ivan","Korčok",26,48.14
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526835,"Legnava",2,"Peter","Pellegrini",28,51.85
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526843,"Lesnica",1,"Ivan","Korčok",62,26.72
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526843,"Lesnica",2,"Peter","Pellegrini",170,73.27
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526851,"Litmanová",1,"Ivan","Korčok",61,27.23
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526851,"Litmanová",2,"Peter","Pellegrini",163,72.76
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526860,"Lomnička",1,"Ivan","Korčok",22,5.99
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526860,"Lomnička",2,"Peter","Pellegrini",345,94.00
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526878,"Ľubotín",1,"Ivan","Korčok",128,24.66
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526878,"Ľubotín",2,"Peter","Pellegrini",391,75.33
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526886,"Malý Lipník",1,"Ivan","Korčok",111,42.85
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526886,"Malý Lipník",2,"Peter","Pellegrini",148,57.14
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526894,"Matysová",1,"Ivan","Korčok",26,54.16
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526894,"Matysová",2,"Peter","Pellegrini",22,45.83
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526908,"Mníšek nad Popradom",1,"Ivan","Korčok",164,55.59
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526908,"Mníšek nad Popradom",2,"Peter","Pellegrini",131,44.40
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526916,"Nižné Ružbachy",1,"Ivan","Korčok",120,39.60
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526916,"Nižné Ružbachy",2,"Peter","Pellegrini",183,60.39
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526924,"Nová Ľubovňa",1,"Ivan","Korčok",688,46.42
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526924,"Nová Ľubovňa",2,"Peter","Pellegrini",794,53.57
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526932,"Obručné",1,"Ivan","Korčok",10,30.30
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526932,"Obručné",2,"Peter","Pellegrini",23,69.69
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526941,"Orlov",1,"Ivan","Korčok",113,34.76
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526941,"Orlov",2,"Peter","Pellegrini",212,65.23
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526959,"Plaveč",1,"Ivan","Korčok",248,28.67
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526959,"Plaveč",2,"Peter","Pellegrini",617,71.32
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526967,"Plavnica",1,"Ivan","Korčok",464,57.14
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526967,"Plavnica",2,"Peter","Pellegrini",348,42.85
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526975,"Podolínec",1,"Ivan","Korčok",542,44.64
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526975,"Podolínec",2,"Peter","Pellegrini",672,55.35
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526983,"Pusté Pole",1,"Ivan","Korčok",29,23.57
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526983,"Pusté Pole",2,"Peter","Pellegrini",94,76.42
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526991,"Ruská Voľa nad Popradom",1,"Ivan","Korčok",16,28.57
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526991,"Ruská Voľa nad Popradom",2,"Peter","Pellegrini",40,71.42
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",1,"Ivan","Korčok",2896,44.78
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",2,"Peter","Pellegrini",3570,55.21
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527009,"Starina",1,"Ivan","Korčok",14,37.83
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527009,"Starina",2,"Peter","Pellegrini",23,62.16
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527017,"Stráňany",1,"Ivan","Korčok",45,42.85
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527017,"Stráňany",2,"Peter","Pellegrini",60,57.14
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527025,"Sulín",1,"Ivan","Korčok",39,25.82
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527025,"Sulín",2,"Peter","Pellegrini",112,74.17
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527033,"Šambron",1,"Ivan","Korčok",44,20.46
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527033,"Šambron",2,"Peter","Pellegrini",171,79.53
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527041,"Šarišské Jastrabie",1,"Ivan","Korčok",128,27.40
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527041,"Šarišské Jastrabie",2,"Peter","Pellegrini",339,72.59
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527050,"Údol",1,"Ivan","Korčok",85,38.46
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527050,"Údol",2,"Peter","Pellegrini",136,61.53
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527068,"Veľká Lesná",1,"Ivan","Korčok",120,46.15
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527068,"Veľká Lesná",2,"Peter","Pellegrini",140,53.84
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527076,"Veľký Lipník",1,"Ivan","Korčok",134,28.45
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527076,"Veľký Lipník",2,"Peter","Pellegrini",337,71.54
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527084,"Vislanka",1,"Ivan","Korčok",33,26.40
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527084,"Vislanka",2,"Peter","Pellegrini",92,73.60
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527092,"Vyšné Ružbachy",1,"Ivan","Korčok",321,43.31
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527092,"Vyšné Ružbachy",2,"Peter","Pellegrini",420,56.68
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527114,"Baňa",1,"Ivan","Korčok",48,55.17
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527114,"Baňa",2,"Peter","Pellegrini",39,44.82
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527157,"Breznica",1,"Ivan","Korčok",108,28.05
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527157,"Breznica",2,"Peter","Pellegrini",277,71.94
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527165,"Breznička",1,"Ivan","Korčok",17,25.75
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527165,"Breznička",2,"Peter","Pellegrini",49,74.24
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527173,"Brusnica",1,"Ivan","Korčok",32,23.70
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527173,"Brusnica",2,"Peter","Pellegrini",103,76.29
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527181,"Bukovce",1,"Ivan","Korčok",54,22.50
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527181,"Bukovce",2,"Peter","Pellegrini",186,77.50
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527190,"Bystrá",1,"Ivan","Korčok",3,12.50
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527190,"Bystrá",2,"Peter","Pellegrini",21,87.50
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527203,"Bžany",1,"Ivan","Korčok",54,37.24
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527203,"Bžany",2,"Peter","Pellegrini",91,62.75
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527262,"Duplín",1,"Ivan","Korčok",72,32.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527262,"Duplín",2,"Peter","Pellegrini",153,68.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527289,"Gribov",1,"Ivan","Korčok",12,12.90
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527289,"Gribov",2,"Peter","Pellegrini",81,87.09
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527297,"Havaj",1,"Ivan","Korčok",38,21.71
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527297,"Havaj",2,"Peter","Pellegrini",137,78.28
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527335,"Chotča",1,"Ivan","Korčok",84,26.25
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527335,"Chotča",2,"Peter","Pellegrini",236,73.75
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527343,"Jakušovce",1,"Ivan","Korčok",8,38.09
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527343,"Jakušovce",2,"Peter","Pellegrini",13,61.90
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527386,"Kolbovce",1,"Ivan","Korčok",5,5.74
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527386,"Kolbovce",2,"Peter","Pellegrini",82,94.25
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527408,"Korunková",1,"Ivan","Korčok",10,21.73
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527408,"Korunková",2,"Peter","Pellegrini",36,78.26
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527416,"Kožuchovce",1,"Ivan","Korčok",4,9.75
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527416,"Kožuchovce",2,"Peter","Pellegrini",37,90.24
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527467,"Krišľovce",1,"Ivan","Korčok",3,16.66
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527467,"Krišľovce",2,"Peter","Pellegrini",15,83.33
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527793,"Kručov",1,"Ivan","Korčok",33,24.62
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527793,"Kručov",2,"Peter","Pellegrini",101,75.37
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527475,"Krušinec",1,"Ivan","Korčok",34,33.33
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527475,"Krušinec",2,"Peter","Pellegrini",68,66.66
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527513,"Lomné",1,"Ivan","Korčok",39,30.95
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527513,"Lomné",2,"Peter","Pellegrini",87,69.04
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527521,"Makovce",1,"Ivan","Korčok",16,18.82
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527521,"Makovce",2,"Peter","Pellegrini",69,81.17
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527530,"Malá Poľana",1,"Ivan","Korčok",16,31.37
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527530,"Malá Poľana",2,"Peter","Pellegrini",35,68.62
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527572,"Miková",1,"Ivan","Korčok",20,30.76
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527572,"Miková",2,"Peter","Pellegrini",45,69.23
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527581,"Miňovce",1,"Ivan","Korčok",81,40.90
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527581,"Miňovce",2,"Peter","Pellegrini",117,59.09
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527611,"Mrázovce",1,"Ivan","Korčok",14,28.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527611,"Mrázovce",2,"Peter","Pellegrini",36,72.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527637,"Nižná Olšava",1,"Ivan","Korčok",41,21.69
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527637,"Nižná Olšava",2,"Peter","Pellegrini",148,78.30
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527700,"Oľšavka",1,"Ivan","Korčok",30,30.61
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527700,"Oľšavka",2,"Peter","Pellegrini",68,69.38
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527726,"Potoky",1,"Ivan","Korčok",0,0.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527726,"Potoky",2,"Peter","Pellegrini",45,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527718,"Potôčky",1,"Ivan","Korčok",11,26.82
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527718,"Potôčky",2,"Peter","Pellegrini",30,73.17
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527815,"Soľník",1,"Ivan","Korčok",6,25.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527815,"Soľník",2,"Peter","Pellegrini",18,75.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527823,"Staškovce",1,"Ivan","Korčok",34,25.18
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527823,"Staškovce",2,"Peter","Pellegrini",101,74.81
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527840,"Stropkov",1,"Ivan","Korčok",1587,38.10
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527840,"Stropkov",2,"Peter","Pellegrini",2578,61.89
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527866,"Šandal",1,"Ivan","Korčok",41,29.49
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527866,"Šandal",2,"Peter","Pellegrini",98,70.50
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527912,"Tisinec",1,"Ivan","Korčok",65,25.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527912,"Tisinec",2,"Peter","Pellegrini",195,75.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527921,"Tokajík",1,"Ivan","Korčok",12,20.68
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527921,"Tokajík",2,"Peter","Pellegrini",46,79.31
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527939,"Turany nad Ondavou",1,"Ivan","Korčok",81,43.78
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527939,"Turany nad Ondavou",2,"Peter","Pellegrini",104,56.21
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527971,"Varechovce",1,"Ivan","Korčok",21,26.92
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527971,"Varechovce",2,"Peter","Pellegrini",57,73.07
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527980,"Veľkrop",1,"Ivan","Korčok",14,14.73
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527980,"Veľkrop",2,"Peter","Pellegrini",81,85.26
