obec_code,Danko,Dubovský,Forró,Harabin,Korčok,Kotleba,Kubiš,Matovič,Náhlik,Pellegrini,Švec,Víťazný kandidát
520764,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,Kotleba
520772,0.0,1.41,12.68,2.82,80.28,2.82,0.0,0.0,0.0,0.0,0.0,Korčok
520781,0.0,0.0,85.71,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,Forró
520802,1.11,0.56,53.44,0.14,42.46,1.46,0.35,0.07,0.35,0.0,0.07,Forró
520811,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
520829,0.45,0.45,28.38,0.0,69.82,0.45,0.45,0.0,0.0,0.0,0.0,Korčok
520845,0.0,10.0,30.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
520853,20.0,0.0,0.0,0.0,66.67,6.67,0.0,0.0,6.67,0.0,0.0,Korčok
520861,0.0,0.0,85.71,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,Forró
520870,0.0,14.29,28.57,0.0,42.86,0.0,0.0,0.0,14.29,0.0,0.0,Korčok
520888,0.0,0.0,27.27,9.09,45.45,0.0,9.09,0.0,0.0,9.09,0.0,Korčok
520896,1.28,0.0,56.41,0.0,38.46,2.56,0.0,0.0,1.28,0.0,0.0,Forró
520900,7.69,0.0,38.46,0.0,38.46,7.69,0.0,0.0,0.0,0.0,7.69,Forró
520918,1.61,0.0,20.97,0.0,72.58,3.23,0.0,0.0,0.0,1.61,0.0,Korčok
520926,0.0,1.3,46.75,1.3,44.16,2.6,0.0,0.0,2.6,0.0,1.3,Forró
520934,2.17,2.17,19.57,0.0,69.57,4.35,0.0,0.0,0.0,2.17,0.0,Korčok
520942,0.0,4.76,14.29,0.0,71.43,9.52,0.0,0.0,0.0,0.0,0.0,Korčok
520951,0.0,0.0,66.67,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,Forró
520977,3.45,0.0,48.28,3.45,41.38,3.45,0.0,0.0,0.0,0.0,0.0,Forró
520985,0.0,0.0,43.75,0.0,53.12,3.12,0.0,0.0,0.0,0.0,0.0,Korčok
520993,0.0,0.0,35.29,0.0,64.71,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
521001,4.0,4.0,36.0,0.0,52.0,0.0,0.0,4.0,0.0,0.0,0.0,Korčok
521019,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
521027,0.0,0.0,62.5,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,Forró
521035,0.0,0.0,22.0,0.0,74.0,0.0,0.0,0.0,2.0,2.0,0.0,Korčok
521043,0.0,0.0,44.0,0.0,40.0,16.0,0.0,0.0,0.0,0.0,0.0,Forró
521051,0.0,0.0,37.5,0.0,25.0,25.0,0.0,0.0,12.5,0.0,0.0,Forró
521060,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
521078,0.0,0.0,11.11,11.11,66.67,0.0,0.0,11.11,0.0,0.0,0.0,Korčok
521086,0.0,0.0,3.85,0.64,95.51,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
521108,1.75,0.0,52.63,0.0,40.35,1.75,1.75,1.75,0.0,0.0,0.0,Forró
521116,0.0,22.22,29.63,0.0,44.44,0.0,3.7,0.0,0.0,0.0,0.0,Korčok
521141,0.62,0.0,13.12,0.62,81.25,3.75,0.0,0.0,0.0,0.0,0.62,Korčok
521159,0.0,0.69,68.06,0.0,30.56,0.69,0.0,0.0,0.0,0.0,0.0,Forró
521167,0.0,1.43,51.43,0.0,47.14,0.0,0.0,0.0,0.0,0.0,0.0,Forró
521175,3.66,0.0,57.93,0.0,37.8,0.61,0.0,0.0,0.0,0.0,0.0,Forró
521183,1.14,0.0,33.33,0.76,62.88,1.52,0.0,0.38,0.0,0.0,0.0,Korčok
521191,2.27,1.14,45.45,0.0,48.86,0.0,1.14,0.0,1.14,0.0,0.0,Korčok
521205,0.57,0.57,62.86,0.57,33.71,1.14,0.0,0.0,0.57,0.0,0.0,Forró
521213,0.41,0.0,6.56,0.41,89.34,0.0,2.87,0.0,0.0,0.41,0.0,Korčok
521221,0.83,0.83,61.16,0.41,35.95,0.0,0.0,0.0,0.83,0.0,0.0,Forró
521248,3.05,0.0,52.44,0.61,39.02,1.22,0.61,0.61,0.61,1.22,0.61,Forró
521256,0.0,0.0,77.78,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,Forró
521264,1.39,0.0,26.39,0.69,68.75,0.69,2.08,0.0,0.0,0.0,0.0,Korčok
521272,1.05,0.0,48.42,0.0,45.26,2.11,0.0,0.0,3.16,0.0,0.0,Forró
521281,1.03,0.0,17.44,0.51,78.46,2.05,0.0,0.0,0.51,0.0,0.0,Korčok
521299,1.12,0.62,45.39,0.62,48.38,1.37,0.87,0.12,1.12,0.25,0.12,Korčok
521302,0.85,0.0,40.28,0.0,52.11,0.28,2.54,0.0,2.54,0.0,1.41,Korčok
521311,0.0,5.88,50.0,0.0,41.18,0.0,0.0,0.0,0.0,0.0,2.94,Forró
521329,0.0,0.0,39.13,0.0,56.52,0.0,4.35,0.0,0.0,0.0,0.0,Korčok
521337,1.6,0.2,10.02,0.0,85.97,0.4,1.2,0.0,0.4,0.0,0.2,Korčok
521345,0.67,0.0,33.41,0.0,65.48,0.22,0.0,0.0,0.22,0.0,0.0,Korčok
521353,0.81,0.0,66.67,0.81,29.27,0.0,0.0,1.63,0.81,0.0,0.0,Forró
521361,1.34,0.0,27.85,0.0,68.46,0.67,0.67,0.0,0.34,0.67,0.0,Korčok
521370,0.87,0.43,47.19,0.43,46.75,0.87,1.73,1.3,0.43,0.0,0.0,Forró
521388,1.19,1.19,47.62,0.0,44.05,2.38,1.19,0.0,0.0,0.0,2.38,Forró
521396,3.33,0.0,30.0,3.33,60.0,0.0,3.33,0.0,0.0,0.0,0.0,Korčok
521400,0.47,0.0,53.95,0.0,42.33,2.33,0.0,0.47,0.47,0.0,0.0,Forró
521418,0.0,0.0,67.65,0.0,29.41,2.94,0.0,0.0,0.0,0.0,0.0,Forró
521426,0.0,0.0,67.61,1.41,25.35,2.82,1.41,0.0,1.41,0.0,0.0,Forró
521442,1.2,1.2,65.06,0.0,30.12,0.0,0.0,0.0,1.2,0.0,1.2,Forró
521469,1.54,1.54,36.92,1.54,47.69,3.08,1.54,0.0,4.62,0.0,1.54,Korčok
521477,0.0,0.96,48.08,0.96,48.08,0.0,0.96,0.0,0.96,0.0,0.0,Forró
521485,0.0,0.0,40.7,0.0,54.65,0.0,3.49,0.0,1.16,0.0,0.0,Korčok
521493,1.98,0.17,15.68,0.33,81.02,0.5,0.0,0.0,0.33,0.0,0.0,Korčok
521507,1.2,1.2,56.63,0.0,37.35,2.41,0.0,0.0,0.0,1.2,0.0,Forró
521523,0.49,0.16,1.23,0.08,97.21,0.16,0.33,0.16,0.0,0.08,0.08,Korčok
521540,0.0,0.0,43.75,0.0,50.0,6.25,0.0,0.0,0.0,0.0,0.0,Korčok
521558,2.8,0.7,58.04,0.7,36.36,0.7,0.0,0.0,0.0,0.0,0.7,Forró
521566,3.85,0.0,30.77,0.0,46.15,0.0,11.54,0.0,7.69,0.0,0.0,Korčok
521574,2.01,0.67,59.06,0.0,34.9,0.67,0.0,0.0,2.68,0.0,0.0,Forró
521582,2.21,1.47,58.09,0.0,36.03,0.0,0.74,0.0,1.47,0.0,0.0,Forró
521591,0.82,0.0,35.92,0.0,61.22,0.41,0.82,0.82,0.0,0.0,0.0,Korčok
521604,2.94,0.0,50.0,0.0,44.12,2.94,0.0,0.0,0.0,0.0,0.0,Forró
521612,2.31,0.0,27.78,0.93,64.35,2.31,0.0,0.46,0.93,0.93,0.0,Korčok
521639,2.37,0.0,52.96,0.79,37.94,0.0,0.0,0.0,5.14,0.79,0.0,Forró
521655,0.91,0.6,72.21,0.0,25.68,0.0,0.0,0.0,0.6,0.0,0.0,Forró
521663,0.0,0.0,68.18,0.0,31.82,0.0,0.0,0.0,0.0,0.0,0.0,Forró
521671,1.27,0.14,27.34,0.28,68.41,1.56,0.0,0.0,0.42,0.14,0.42,Korčok
521680,0.0,0.39,45.91,0.0,47.86,0.39,1.95,0.0,1.56,0.0,1.95,Korčok
521698,1.7,0.28,34.8,0.28,58.54,0.57,1.63,0.43,1.63,0.0,0.14,Korčok
521701,0.0,0.0,20.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
521728,3.53,0.0,60.0,0.0,34.12,1.18,0.0,0.0,0.0,0.0,1.18,Forró
521736,2.69,1.61,51.08,0.0,41.4,1.61,0.0,0.0,1.08,0.54,0.0,Forró
521744,0.0,0.0,75.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,Forró
521752,0.7,0.0,76.76,0.0,19.01,1.41,0.7,0.0,0.7,0.0,0.7,Forró
521761,4.76,1.59,14.29,0.0,71.43,0.0,4.76,0.0,1.59,1.59,0.0,Korčok
521779,0.0,0.0,47.62,0.0,23.81,0.0,19.05,0.0,9.52,0.0,0.0,Forró
521787,1.56,0.0,43.75,0.78,53.12,0.0,0.0,0.0,0.0,0.78,0.0,Korčok
521795,0.0,0.0,57.63,1.69,40.68,0.0,0.0,0.0,0.0,0.0,0.0,Forró
521809,0.0,0.0,58.06,0.0,41.94,0.0,0.0,0.0,0.0,0.0,0.0,Forró
521817,0.0,1.32,55.26,0.0,40.79,0.0,0.0,0.0,1.32,1.32,0.0,Forró
521825,3.23,0.0,55.91,0.0,38.71,0.0,1.08,0.0,1.08,0.0,0.0,Forró
521833,0.0,0.0,63.33,0.0,33.33,0.0,0.0,0.0,0.0,0.0,3.33,Forró
521841,8.0,0.0,36.0,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
521850,0.0,0.0,67.96,0.0,28.16,0.0,0.0,0.0,3.88,0.0,0.0,Forró
521868,0.0,0.0,51.72,0.0,37.93,0.0,0.0,0.0,6.9,3.45,0.0,Forró
521876,2.56,0.51,52.31,0.51,38.97,1.54,1.54,0.0,1.54,0.0,0.51,Forró
521884,0.99,0.0,40.59,0.99,52.48,1.98,0.0,0.0,2.97,0.0,0.0,Korčok
521892,1.26,0.0,52.37,0.32,42.9,2.21,0.32,0.0,0.63,0.0,0.0,Forró
521906,0.0,0.0,42.55,0.0,55.32,2.13,0.0,0.0,0.0,0.0,0.0,Korčok
521914,0.31,0.62,4.32,0.0,93.21,0.31,0.62,0.0,0.31,0.31,0.0,Korčok
521922,0.0,0.0,59.09,0.0,18.18,0.0,13.64,0.0,9.09,0.0,0.0,Forró
521931,0.65,0.86,58.49,0.43,37.42,0.65,0.0,0.0,1.08,0.43,0.0,Forró
521949,0.0,0.0,69.84,0.0,26.98,3.17,0.0,0.0,0.0,0.0,0.0,Forró
521957,0.88,1.33,55.75,0.0,39.38,1.33,0.0,0.0,0.44,0.44,0.44,Forró
521965,3.72,2.89,48.35,2.07,40.91,0.83,0.41,0.0,0.41,0.0,0.41,Forró
521973,2.12,0.0,43.11,0.71,51.94,0.71,0.35,0.0,0.71,0.0,0.35,Korčok
521981,1.88,1.25,29.38,0.62,64.38,1.25,0.0,0.0,0.62,0.62,0.0,Korčok
522007,0.53,0.0,45.21,0.0,52.13,0.0,0.0,0.0,1.6,0.0,0.53,Korčok
522015,7.02,0.0,50.88,0.0,42.11,0.0,0.0,0.0,0.0,0.0,0.0,Forró
522023,8.82,0.0,50.0,2.94,38.24,0.0,0.0,0.0,0.0,0.0,0.0,Forró
522031,0.0,0.88,63.6,0.0,35.09,0.0,0.0,0.0,0.0,0.44,0.0,Forró
522040,0.71,0.0,32.14,0.0,66.43,0.71,0.0,0.0,0.0,0.0,0.0,Korčok
522066,3.28,0.82,77.05,0.0,17.21,0.0,1.64,0.0,0.0,0.0,0.0,Forró
522074,2.94,2.21,31.62,0.0,61.03,1.47,0.74,0.0,0.0,0.0,0.0,Korčok
522082,2.27,0.0,77.27,0.0,20.45,0.0,0.0,0.0,0.0,0.0,0.0,Forró
522091,0.0,0.0,61.29,0.0,35.48,3.23,0.0,0.0,0.0,0.0,0.0,Forró
522104,0.0,0.64,50.32,0.0,45.86,0.64,0.64,0.0,1.27,0.64,0.0,Forró
522121,2.33,0.0,66.28,0.0,29.65,1.16,0.58,0.0,0.0,0.0,0.0,Forró
522139,1.53,0.46,50.15,0.31,43.43,1.68,0.92,0.0,1.22,0.0,0.31,Forró
522147,0.98,0.16,13.19,0.0,82.74,0.98,0.49,0.0,1.14,0.0,0.33,Korčok
522155,0.0,0.0,13.33,0.0,83.81,2.86,0.0,0.0,0.0,0.0,0.0,Korčok
522163,0.88,0.0,2.64,0.0,96.19,0.0,0.0,0.0,0.29,0.0,0.0,Korčok
522171,1.64,0.0,49.18,0.0,40.98,3.28,1.64,0.0,0.0,1.64,1.64,Forró
522180,3.28,0.0,62.3,0.0,32.79,0.0,0.0,0.0,1.64,0.0,0.0,Forró
522198,0.0,0.78,46.51,0.0,50.39,0.78,0.0,0.0,1.55,0.0,0.0,Korčok
522201,6.25,0.0,46.88,0.0,43.75,0.0,0.0,0.0,0.0,3.12,0.0,Forró
522210,1.3,0.0,57.14,0.0,40.26,0.0,0.0,0.0,0.0,0.0,1.3,Forró
522244,0.0,0.0,69.88,0.0,28.92,0.0,0.0,0.0,1.2,0.0,0.0,Forró
522252,0.0,0.0,46.43,3.57,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
522261,1.56,1.04,39.06,0.0,55.21,1.04,0.0,0.52,1.56,0.0,0.0,Korčok
522279,0.8,0.47,58.93,0.22,36.12,1.71,0.11,0.3,0.94,0.14,0.28,Forró
522287,0.0,0.0,49.18,0.0,47.54,0.0,0.0,0.0,3.28,0.0,0.0,Forró
522295,0.0,0.0,56.25,0.0,34.38,0.0,0.0,1.56,4.69,0.0,3.12,Forró
522309,0.0,0.0,38.89,0.0,61.11,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
522317,7.69,0.0,23.08,0.0,61.54,7.69,0.0,0.0,0.0,0.0,0.0,Korčok
522325,9.0,0.0,21.0,0.0,63.0,3.0,3.0,0.0,1.0,0.0,0.0,Korčok
522333,0.0,0.0,28.57,0.0,64.29,0.0,0.0,0.0,0.0,7.14,0.0,Korčok
522341,0.0,0.0,1.75,0.0,94.74,0.0,3.51,0.0,0.0,0.0,0.0,Korčok
522350,0.0,0.0,71.43,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,Forró
522368,2.08,2.08,21.88,0.0,73.96,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
522376,1.02,0.0,38.78,0.0,57.14,1.02,1.02,0.0,1.02,0.0,0.0,Korčok
522384,0.0,0.0,14.29,0.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
522392,0.0,0.0,47.62,0.0,45.24,4.76,2.38,0.0,0.0,0.0,0.0,Forró
522406,0.0,3.03,66.67,0.0,24.24,3.03,0.0,0.0,3.03,0.0,0.0,Forró
522414,0.0,0.0,24.0,1.33,70.67,4.0,0.0,0.0,0.0,0.0,0.0,Korčok
522422,8.0,0.0,28.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
522431,0.0,1.79,30.36,0.0,66.07,0.0,0.0,0.0,1.79,0.0,0.0,Korčok
522449,0.0,0.0,60.0,0.0,34.29,2.86,0.0,0.0,0.0,2.86,0.0,Forró
522457,0.0,3.85,76.92,0.0,19.23,0.0,0.0,0.0,0.0,0.0,0.0,Forró
522465,0.0,0.0,28.12,0.0,68.75,0.0,3.12,0.0,0.0,0.0,0.0,Korčok
522473,0.0,0.0,58.82,0.0,41.18,0.0,0.0,0.0,0.0,0.0,0.0,Forró
522481,0.0,0.0,19.48,0.0,77.92,0.0,0.0,1.3,0.0,1.3,0.0,Korčok
522490,0.0,0.0,66.67,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,Forró
522503,6.67,0.0,50.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,3.33,Forró
522511,5.32,2.13,13.83,1.06,69.15,6.38,0.0,1.06,1.06,0.0,0.0,Korčok
522520,0.0,10.0,20.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,Korčok
522538,0.0,0.0,40.0,0.0,56.67,3.33,0.0,0.0,0.0,0.0,0.0,Korčok
522546,6.82,0.0,20.45,0.0,54.55,2.27,13.64,0.0,0.0,2.27,0.0,Korčok
522554,0.0,0.0,55.56,0.0,44.44,0.0,0.0,0.0,0.0,0.0,0.0,Forró
522562,0.0,0.0,47.62,2.38,44.05,3.57,1.19,1.19,0.0,0.0,0.0,Forró
522571,0.0,0.87,6.96,0.0,92.17,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
522589,1.79,1.79,48.21,1.79,42.86,0.0,0.0,3.57,0.0,0.0,0.0,Forró
522597,0.0,0.0,82.61,0.0,17.39,0.0,0.0,0.0,0.0,0.0,0.0,Forró
522601,0.0,0.0,18.18,0.0,81.82,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
522627,0.0,0.0,56.25,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,Forró
522635,1.77,0.88,2.65,0.0,88.5,0.88,0.88,0.0,3.54,0.88,0.0,Korčok
522643,0.0,0.0,36.36,0.0,59.09,0.0,0.0,0.0,4.55,0.0,0.0,Korčok
522651,0.0,0.0,48.53,0.0,50.0,0.0,0.0,1.47,0.0,0.0,0.0,Korčok
522660,7.69,0.0,46.15,0.0,46.15,0.0,0.0,0.0,0.0,0.0,0.0,Forró
522678,0.0,0.0,10.81,2.7,83.78,2.7,0.0,0.0,0.0,0.0,0.0,Korčok
522686,2.7,0.0,59.46,0.0,29.73,5.41,0.0,0.0,0.0,2.7,0.0,Forró
522694,0.88,0.88,53.1,0.88,39.82,0.88,0.0,0.0,3.54,0.0,0.0,Forró
522708,0.0,0.56,3.89,0.0,95.0,0.56,0.0,0.0,0.0,0.0,0.0,Korčok
522716,3.33,0.0,53.33,0.0,43.33,0.0,0.0,0.0,0.0,0.0,0.0,Forró
522724,0.0,0.0,28.57,0.0,65.71,5.71,0.0,0.0,0.0,0.0,0.0,Korčok
522732,2.67,0.0,33.33,0.0,58.67,4.0,0.0,0.0,1.33,0.0,0.0,Korčok
522741,0.0,11.94,22.39,0.0,65.67,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
522759,0.0,0.0,3.64,0.0,96.36,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
522767,0.0,0.0,28.57,0.0,57.14,0.0,0.0,0.0,0.0,0.0,14.29,Korčok
522783,3.61,0.52,5.15,0.52,89.69,0.52,0.0,0.0,0.0,0.0,0.0,Korčok
522791,0.0,0.0,45.79,0.0,53.27,0.0,0.0,0.0,0.0,0.0,0.93,Korčok
522805,1.95,0.78,19.14,0.0,76.56,0.0,0.0,0.78,0.0,0.39,0.39,Korčok
522813,4.17,0.0,45.83,0.0,45.83,4.17,0.0,0.0,0.0,0.0,0.0,Forró
522821,5.26,0.0,21.05,0.0,68.42,5.26,0.0,0.0,0.0,0.0,0.0,Korčok
522830,0.0,0.0,27.78,0.0,66.67,5.56,0.0,0.0,0.0,0.0,0.0,Korčok
522848,0.0,0.0,20.83,0.0,79.17,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
522856,4.0,4.0,20.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
522864,3.12,3.12,29.69,0.0,59.38,4.69,0.0,0.0,0.0,0.0,0.0,Korčok
522872,0.72,0.36,10.31,0.18,87.7,0.18,0.18,0.0,0.0,0.36,0.0,Korčok
522881,0.0,0.0,23.53,0.0,64.71,11.76,0.0,0.0,0.0,0.0,0.0,Korčok
522899,10.0,0.0,30.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
522902,5.71,1.43,31.43,0.71,58.57,2.14,0.0,0.0,0.0,0.0,0.0,Korčok
522911,0.0,0.0,43.48,0.0,47.83,4.35,0.0,0.0,0.0,4.35,0.0,Korčok
522929,0.0,0.0,22.22,0.0,77.78,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
522937,0.0,0.0,53.85,0.0,38.46,7.69,0.0,0.0,0.0,0.0,0.0,Forró
522945,0.0,2.44,48.78,4.88,41.46,2.44,0.0,0.0,0.0,0.0,0.0,Forró
522953,0.0,0.0,43.48,0.0,56.52,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
522961,2.86,0.0,52.86,0.71,37.86,5.71,0.0,0.0,0.0,0.0,0.0,Forró
522970,0.0,0.0,26.32,0.0,68.42,0.0,0.0,0.0,5.26,0.0,0.0,Korčok
522988,5.88,0.0,47.06,0.0,47.06,0.0,0.0,0.0,0.0,0.0,0.0,Forró
522996,8.62,0.0,60.34,0.0,22.41,1.72,0.0,1.72,3.45,0.0,1.72,Forró
523003,0.0,0.0,50.0,0.0,35.42,8.33,0.0,0.0,6.25,0.0,0.0,Forró
523011,14.29,0.0,57.14,0.0,14.29,0.0,0.0,14.29,0.0,0.0,0.0,Forró
523020,0.0,0.0,43.75,0.0,56.25,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
523038,5.56,5.56,27.78,0.0,61.11,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
523046,0.0,0.0,42.86,0.0,50.0,0.0,0.0,0.0,0.0,7.14,0.0,Korčok
523054,3.28,0.0,22.95,0.0,70.49,1.64,0.0,1.64,0.0,0.0,0.0,Korčok
523062,0.81,0.0,12.2,0.81,82.93,1.63,0.0,0.0,0.81,0.0,0.81,Korčok
523071,3.45,0.86,15.52,0.0,77.59,1.72,0.0,0.0,0.0,0.86,0.0,Korčok
523089,1.57,1.1,27.32,0.0,66.56,2.04,0.63,0.0,0.47,0.31,0.0,Korčok
523097,0.0,4.26,34.04,0.0,44.68,8.51,4.26,0.0,4.26,0.0,0.0,Korčok
523101,1.47,1.47,37.41,0.24,54.77,1.96,1.71,0.0,0.0,0.0,0.98,Korčok
523119,2.17,4.35,30.43,0.0,58.7,4.35,0.0,0.0,0.0,0.0,0.0,Korčok
523127,0.0,6.67,40.0,0.0,33.33,0.0,0.0,13.33,0.0,0.0,6.67,Forró
523135,0.0,2.38,73.81,0.0,23.81,0.0,0.0,0.0,0.0,0.0,0.0,Forró
523143,0.0,0.0,66.67,0.0,16.67,0.0,0.0,0.0,16.67,0.0,0.0,Forró
523151,2.61,0.0,15.65,0.0,78.26,2.61,0.87,0.0,0.0,0.0,0.0,Korčok
523160,7.14,0.0,50.0,0.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,Forró
523178,0.0,0.0,37.5,0.0,46.88,0.0,0.0,0.0,12.5,3.12,0.0,Korčok
523186,1.44,0.72,10.79,0.0,85.61,1.08,0.0,0.0,0.0,0.0,0.36,Korčok
523194,0.0,0.0,68.97,0.0,27.59,0.0,0.0,0.0,1.72,1.72,0.0,Forró
523208,0.0,2.0,50.0,2.0,34.0,8.0,0.0,0.0,0.0,2.0,2.0,Forró
523216,0.0,0.0,54.17,0.0,39.58,2.08,0.0,0.0,2.08,0.0,2.08,Forró
523224,5.05,1.01,14.14,1.01,77.78,1.01,0.0,0.0,0.0,0.0,0.0,Korčok
523232,4.44,4.44,31.11,2.22,46.67,4.44,2.22,0.0,4.44,0.0,0.0,Korčok
523241,0.0,0.93,59.81,0.0,35.51,2.8,0.0,0.0,0.93,0.0,0.0,Forró
523259,2.37,0.4,68.77,1.19,24.11,1.98,0.0,0.0,1.19,0.0,0.0,Forró
523267,0.0,0.0,72.73,0.0,22.73,4.55,0.0,0.0,0.0,0.0,0.0,Forró
523275,0.0,0.0,54.55,0.0,45.45,0.0,0.0,0.0,0.0,0.0,0.0,Forró
523283,1.08,0.0,0.0,0.0,98.92,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
523291,0.0,3.57,46.43,0.0,46.43,0.0,0.0,3.57,0.0,0.0,0.0,Forró
523305,0.0,0.0,44.74,0.0,55.26,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
523313,0.0,0.0,23.53,0.0,64.71,5.88,0.0,5.88,0.0,0.0,0.0,Korčok
523321,0.0,0.0,27.78,5.56,61.11,0.0,5.56,0.0,0.0,0.0,0.0,Korčok
523330,2.08,0.0,35.42,2.08,56.25,0.0,0.0,0.0,0.0,0.0,4.17,Korčok
523348,3.03,0.0,54.55,0.0,42.42,0.0,0.0,0.0,0.0,0.0,0.0,Forró
523356,4.35,1.45,17.39,1.45,59.42,13.04,0.0,2.9,0.0,0.0,0.0,Korčok
523364,0.0,2.04,34.69,0.0,50.0,8.16,1.02,0.0,4.08,0.0,0.0,Korčok
523372,1.81,0.6,6.02,0.0,90.36,0.0,0.0,0.0,1.2,0.0,0.0,Korčok
523381,0.67,0.16,67.87,0.32,28.66,1.45,0.08,0.08,0.31,0.11,0.3,Forró
523399,2.94,0.0,67.65,0.0,29.41,0.0,0.0,0.0,0.0,0.0,0.0,Forró
523402,0.4,0.0,39.07,0.61,57.49,2.02,0.0,0.0,0.2,0.0,0.2,Korčok
523411,0.0,0.0,42.86,0.0,52.38,4.76,0.0,0.0,0.0,0.0,0.0,Korčok
523429,0.0,0.0,51.79,0.0,42.86,3.57,0.0,0.0,1.79,0.0,0.0,Forró
523437,0.42,0.0,56.3,0.84,40.34,1.26,0.0,0.0,0.42,0.0,0.42,Forró
523445,0.0,0.62,37.89,1.86,59.01,0.62,0.0,0.0,0.0,0.0,0.0,Korčok
523461,0.0,0.0,44.44,0.0,22.22,11.11,0.0,0.0,0.0,0.0,22.22,Forró
523470,0.0,0.0,10.94,0.0,88.28,0.78,0.0,0.0,0.0,0.0,0.0,Korčok
523488,0.83,1.24,64.46,0.83,31.4,1.24,0.0,0.0,0.0,0.0,0.0,Forró
523496,0.0,0.0,73.63,0.0,21.98,3.3,0.0,0.0,1.1,0.0,0.0,Forró
523500,0.0,0.0,9.52,0.0,90.48,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
523518,0.94,0.31,15.02,0.0,82.16,0.63,0.31,0.0,0.16,0.0,0.47,Korčok
523526,0.47,0.0,20.75,0.0,77.36,0.94,0.0,0.31,0.0,0.16,0.0,Korčok
523534,0.65,0.0,0.87,0.0,97.83,0.22,0.0,0.0,0.22,0.22,0.0,Korčok
523542,1.39,1.05,15.68,0.0,79.79,1.39,0.0,0.35,0.0,0.35,0.0,Korčok
523569,0.0,0.0,89.29,0.0,7.14,0.0,3.57,0.0,0.0,0.0,0.0,Forró
523577,1.52,0.25,0.25,0.51,97.22,0.25,0.0,0.0,0.0,0.0,0.0,Korčok
523585,0.61,0.19,58.32,0.23,38.3,1.03,0.19,0.0,0.56,0.28,0.28,Forró
523593,2.88,0.0,33.65,1.92,59.62,0.96,0.0,0.0,0.0,0.96,0.0,Korčok
523607,0.26,0.0,3.56,0.13,95.78,0.13,0.13,0.0,0.0,0.0,0.0,Korčok
523615,8.7,0.0,65.22,0.0,26.09,0.0,0.0,0.0,0.0,0.0,0.0,Forró
523623,0.5,0.17,15.45,0.17,78.41,0.83,0.17,0.17,3.65,0.5,0.0,Korčok
523631,1.76,0.0,17.6,0.0,78.89,1.47,0.29,0.0,0.0,0.0,0.0,Korčok
523658,1.18,0.0,34.32,0.0,64.5,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
523674,0.0,0.0,12.5,0.0,75.0,0.0,12.5,0.0,0.0,0.0,0.0,Korčok
523682,1.54,0.31,39.81,0.15,56.33,0.62,0.15,0.15,0.62,0.31,0.0,Korčok
523712,0.0,0.0,61.02,0.0,37.29,1.69,0.0,0.0,0.0,0.0,0.0,Forró
523721,1.81,0.0,35.54,0.6,59.64,0.0,0.0,0.0,0.6,0.6,1.2,Korčok
